row_index,csv_line,key,salt,solvent,concentration,cation,anion,solvent_key,mw_solvent,mw_salt,n_solvent,n_salt,solv_per_ion_pair,box_build_nm,n_atoms_est,solvent_ff,clamped,stage
495,497,el499f68820be1,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CC1CC2CCCC(C(C)C)(C1)C2=O,0.83,Li,OTs,Sba2151eeb424,194.318,178.138,362,64,5.656,5.8185,14248,True,False,not_built
496,498,el40c5a904039b,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CC1C(=O)C(C#N)CC2CCCC21,1.01,Li,OTs,S6eddb517b5ea,177.247,178.138,320,64,5.0,5.45,10176,True,False,not_built
497,499,el8c2435b4f3be,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CCCCC(CC)C1CC(=O)N1C,0.66,Li,OTs,Sb9c6d3d2c9f5,183.295,178.138,492,64,7.688,6.2804,17944,True,False,not_built
498,500,el35c1d3f091f8,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,COC(=O)C1(C)CCCC(=O)C1C,0.57,Li,OTs,S1a1cf1d818d4,184.235,178.138,573,64,8.953,6.595,17833,True,False,not_built
499,501,el6d0c9949c57e,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CC(=O)CCC1CC(=O)C1C(C)C,0.52,Li,OTs,S5d41d348fe74,182.263,178.138,638,64,9.969,6.7999,20994,True,False,not_built
500,502,eld4af669e02cc,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,CC1CCCC(C)S(=O)(=O)CC1,0.3,Na,FSI,S468a1305e7ef,190.308,203.123,1081,64,16.891,8.1683,33070,True,False,not_built
501,503,el5bb09f284fd1,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,CC(C)(C)CC1CCS1(=O)=O,1.28,Na,FSI,S31bb49561b07,176.281,203.123,240,64,3.75,5.0362,7120,True,False,not_built
502,504,el285b2488a8f9,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCC(P)CCC(C)=O,1.14,Na,FSI,Scf1923c7a087,146.17,203.123,332,64,5.188,5.2344,8608,True,False,not_built
503,505,el6e6b92519ac9,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCCCC(C(C)=O)C(Cl)Cl,0.48,Na,FSI,Sb4b28df0322c,197.105,203.123,638,64,9.969,6.9838,16590,True,False,not_built
504,506,el555feafff27f,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCCOC(=O)OCCC(C)OC,1.1,Na,FSI,Sfa9b574ca493,190.239,203.123,266,64,4.156,5.2971,8886,True,False,not_built
505,507,el3101751c75ff,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,COC(=O)C1(C)CCCC(=O)C1C,0.74,Na,FSI,S1a1cf1d818d4,184.235,203.123,428,64,6.688,6.0454,13052,True,False,not_built
506,508,el22604b6e4904,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,CC1CCC(=O)CC(=O)C12CCCC2,1.19,Na,FSI,S9fc75bb3be25,194.274,203.123,237,64,3.703,5.1601,8224,True,False,not_built
507,509,elf1efd5d0edd6,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,COP(C)(=O)CC(=O)CC(C)C,1.19,Na,FSI,S8608d8fc97d1,192.195,203.123,240,64,3.75,5.1601,7600,True,False,not_built
508,510,el00557a54850c,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCCC(C)CC(=O)OC(C)=O,0.39,Na,FSI,S8af73807eb6d,172.224,203.123,908,64,14.188,7.4843,26064,True,False,not_built
509,511,el4851fc42136e,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,CC1=C[C@H](F)C=CO1,0.43,Na,FSI,Sd88a7ba70eab,114.119,203.123,1237,64,19.328,7.2446,19195,True,False,not_built
510,512,el1b7a137f2e4b,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCC(C)C(=O)CCC(C)(C)C(C)=O,1.23,Na,FSI,S50bb80543e6c,198.306,203.123,224,64,3.5,5.1035,8704,True,False,not_built
511,513,el995390d6359d,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCCCCC1CC1C(=O)C(=O)C#N,1.01,Na,FSI,Sf307e9b7d786,193.246,203.123,288,64,4.5,5.45,8992,True,False,not_built
512,514,el28081ace298c,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,CC(CC1CCC1)C(=O)Cl,0.34,Na,FSI,Sbf7df6db1f34,160.644,203.123,1124,64,17.562,7.8345,26492,True,False,not_built
513,515,elcf75c6d4efd1,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCC1OC(=O)CCC1C(C)C,0.52,Na,FSI,S235b658d4b26,170.252,203.123,678,64,10.594,6.7999,20980,True,False,not_built
514,516,elcda21ddd4b26,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCCC12CCOC1(CC)C2,0.34,Na,FSI,S7f239775ead5,154.253,203.123,1171,64,18.297,7.8345,34599,True,False,not_built
515,517,elcbdc4a505837,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,CC1CC(C)(C)C(C)(C)CC1=O,0.79,Na,FSI,S4096ac4c09ea,168.28,203.123,436,64,6.812,5.9151,14592,True,False,not_built
516,518,elb79b6aab4510,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCC(=O)C(C)C(CC)SC#N,0.57,Na,FSI,Sca8850f40247,185.292,203.123,565,64,8.828,6.595,15895,True,False,not_built
517,519,el2fbf1a917856,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,COc1cc(-c2ccccc2)c[nH]1,1.19,Na,FSI,S53b96ba881ae,173.215,203.123,266,64,4.156,5.1601,7024,True,False,not_built
518,520,el1990cdf6bc9d,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCCCC(C)C(=O)C(C)(C#N)CC,0.3,Na,FSI,Sa4b7429fc237,195.306,203.123,1053,64,16.453,8.1683,37495,True,False,not_built
519,521,el801805c2cc4a,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCC1COC(C)C2CCC2C1C,0.61,Na,FSI,S73a7eb833b8f,182.307,203.123,534,64,8.344,6.4476,19330,True,False,not_built
520,522,elfaead8b59a96,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCCCCC(=O)N(C=O)CCC,1.1,Na,FSI,Sbeca3cf453ae,185.267,203.123,273,64,4.266,5.2971,9376,True,False,not_built
521,523,elf016e2075edf,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,CC(=O)CCCC(C)C(C)(C)C#N,0.34,Na,FSI,S854954286a9b,181.279,203.123,996,64,15.562,7.8345,32512,True,False,not_built
522,524,el98f3b09b922f,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCCC(F)C(=O)CC,0.34,Na,FSI,Sb67b2c0ecdaf,132.178,203.123,1366,64,21.344,7.8345,30692,True,False,not_built
523,525,el7277cf8b013a,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,CC1C(CS(C)(=O)=O)C1(C)C,0.83,Na,FSI,Scd162cff19ff,176.281,203.123,394,64,6.156,5.8185,11278,True,False,not_built
524,526,el40b76af48165,[Na+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCC12CC(CCCCC1=O)C2,1.14,Na,FSI,S6025d9407903,166.264,203.123,292,64,4.562,5.2344,9400,True,False,not_built
525,527,el58def863ac39,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCC(C)CC(C)S(C)(=O)=O,1.5,Na,TFSI,S215eed19c40e,192.324,303.137,163,64,2.547,4.7768,6240,True,False,not_built
526,528,el2eaedc455a52,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCC(C(C)C)C(C)C(=O)OC,0.34,Na,TFSI,S154d08ee4719,186.295,303.137,949,64,14.828,7.8345,34239,True,False,not_built
527,529,el350bcb64a22f,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCC(=O)C(C#N)C(CC)CC,1.23,Na,TFSI,S85bff4aaac3b,181.279,303.137,224,64,3.5,5.1035,8192,True,False,not_built
528,530,el1e0fca2b1f10,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,COC(=O)C(C)CS(C)(=O)=O,1.1,Na,TFSI,S0daec2fd1c9a,180.225,303.137,260,64,4.062,5.2971,7004,True,False,not_built
529,531,el9eeb3e77b0aa,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CC(=O)CCCCCCC(=O)C(C)=O,1.32,Na,TFSI,S7be2ef3249ce,198.262,303.137,187,64,2.922,4.9848,7008,True,False,not_built
530,532,elffbbce8dbe69,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CC1CC2CCCC3(CCCC3=O)C12,0.39,Na,TFSI,S8b1bf3f51566,192.302,303.137,794,64,12.406,7.4843,28020,True,False,not_built
531,533,el33c3ec93b13e,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CC1(C)CCCCCS(=O)(=O)C1,0.61,Na,TFSI,Se4b1fea15fa6,190.308,303.137,491,64,7.672,6.4476,15754,True,False,not_built
532,534,el3c89c54aaeb7,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCC1CCC2C3CCC3OC(=O)C12,0.66,Na,TFSI,Scc9eb242aee3,194.274,303.137,440,64,6.875,6.2804,15104,True,False,not_built
533,535,elb24d181c7786,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCCCC(F)C(=O)CN(C)C,0.74,Na,TFSI,S215c3dee5440,189.274,303.137,397,64,6.203,6.0454,14125,True,False,not_built
534,536,el9df5f4e6c434,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCC1(CC)OOOC1C,0.74,Na,TFSI,S3edb542cccd8,160.213,303.137,469,64,7.328,6.0454,13687,True,False,not_built
535,537,el2b657b9cdd81,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,COC1CCCC(C2CCC3CC32)C1,0.48,Na,TFSI,Sd269ffaefcd5,194.318,303.137,627,64,9.797,6.9838,23596,True,False,not_built
536,538,el1ae7d167b18f,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,COCC1C2C(C)C2C(C)CC1(C)C,1.5,Na,TFSI,S677f2e1835a5,196.334,303.137,159,64,2.484,4.7768,7066,True,False,not_built
537,539,el3576dc2f3b68,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CC(F)C(=O)C1(C)CCCO1,0.97,Na,TFSI,S689754e2e743,160.188,303.137,341,64,5.328,5.5239,9208,True,False,not_built
538,540,elc54156f9183e,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCC(C)CC1(CC(=O)OC)CC1,0.57,Na,TFSI,Sd7375efb798f,184.279,303.137,547,64,8.547,6.595,19075,True,False,not_built
539,541,el97a8506c181c,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCC(C)C1CCC(CCOC)C1,1.19,Na,TFSI,S4661e232cb14,184.323,303.137,230,64,3.594,5.1601,9534,True,False,not_built
540,542,el3afab3e241a9,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCC(=O)CCC(=O)OC(C)=O,0.66,Na,TFSI,Sa6a3d5227fd7,172.18,303.137,497,64,7.766,6.2804,12952,True,False,not_built
541,543,elccfe56bb6f11,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,COC1C(C(C)=O)C2CCC3CC31C2,1.1,Na,TFSI,Sb4f22c20dd4f,194.274,303.137,241,64,3.766,5.2971,8736,True,False,not_built
542,544,elbb7cd53faddc,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CC1C2CC3CC14CC32CC4=O,1.01,Na,TFSI,S3be81ebf022a,162.232,303.137,320,64,5.0,5.45,9344,True,False,not_built
543,545,elbaa94716a9e0,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CC1COCCCC1(C)C,0.48,Na,TFSI,S76cb98704df3,142.242,303.137,857,64,13.391,6.9838,25020,True,False,not_built
544,546,ele814fe7873e9,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCC(C)C(OOC)C(C)C(C)C,0.66,Na,TFSI,S8bb7ec38e979,188.311,303.137,454,64,7.094,6.2804,17822,True,False,not_built
545,547,el3cbdfa8b6669,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,COC(=O)CC1(CC(C)C)CCC1,0.7,Na,TFSI,S1dd77507259b,184.279,303.137,434,64,6.781,6.1585,15346,True,False,not_built
546,548,el99768e8ee6f6,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCCCC(=O)N(C=O)CCC,0.57,Na,TFSI,Sbeca3cf453ae,185.267,303.137,544,64,8.5,6.595,18432,True,False,not_built
547,549,el713e69bef0ed,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CC1=C[C@H](F)C=CO1,0.48,Na,TFSI,Sd88a7ba70eab,114.119,303.137,1068,64,16.688,6.9838,17044,True,False,not_built
548,550,el2f105d048356,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCCC(OC(C)=O)C(C)(C)F,1.06,Na,TFSI,S73f7060b1e00,190.258,303.137,257,64,4.016,5.3629,9248,True,False,not_built
549,551,elb89712ea78f8,[Na+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCC1(C)CC2C(C)C2C1C(=O)OC,1.46,Na,TFSI,Sf7a80b70e1cf,196.29,303.137,165,64,2.578,4.8201,6634,True,False,not_built
550,552,el027fa3e1e530,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCC(C)C(OOC)C(C)C(C)C,0.88,Na,Beti,S8bb7ec38e979,188.311,403.151,306,64,4.781,5.7062,12730,True,False,not_built
551,553,el950aefff40af,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCC1C2C(C)C(=O)CCCC12OC,1.14,Na,Beti,Sa35cfc491e64,196.29,403.151,209,64,3.266,5.2344,8514,True,False,not_built
552,554,elc5cebf640b7d,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCCCC(C)C(=O)OOCF,0.92,Na,Beti,S933ec6c66b81,178.203,403.151,305,64,4.766,5.6222,9643,True,False,not_built
553,555,el69b4eb26ecc5,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CC1COCC2(C1)C(=O)OCC2C#N,1.37,Na,Beti,S1c44bbe44955,195.218,403.151,162,64,2.531,4.9234,5782,True,False,not_built
554,556,el26a992acbbac,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCCC(=O)C(C)C(C)C(C)C(C)C,1.06,Na,Beti,S652d24891b1c,198.35,403.151,228,64,3.562,5.3629,10528,True,False,not_built
555,557,el11d774c60d91,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCCCC(C(C)=O)C(Cl)Cl,0.34,Na,Beti,Sb4b28df0322c,197.105,403.151,878,64,13.719,7.8345,23358,True,False,not_built
556,558,el9af71dce73ea,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCC1COC(C)C2CCC2C1C,0.52,Na,Beti,S73a7eb833b8f,182.307,403.151,592,64,9.25,6.7999,22128,True,False,not_built
557,559,elccb8593fc13c,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CC1(C(F)F)CCCC1=O,1.19,Na,Beti,S51f19d4718d1,148.152,403.151,261,64,4.078,5.1601,6628,True,False,not_built
558,560,el26568f5c9585,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCC(CC)CC(=O)C(C)CC,0.7,Na,Beti,S7bb1936c0770,170.296,403.151,448,64,7.0,6.1585,16640,True,False,not_built
559,561,el54388dd9db05,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCCCC(C)CC(=O)CC,1.5,Na,Beti,S4c6e570a4396,156.269,403.151,176,64,2.75,4.7768,6864,True,False,not_built
560,562,el6a53b9d46770,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCC12CC3CC4COC3C(C1)C42,0.34,Na,Beti,Sb703fe1a50f5,178.275,403.151,971,64,15.172,7.8345,31509,True,False,not_built
561,563,elf3a8c8cdf382,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCS(=O)(=O)CC(C)CCCl,0.48,Na,Beti,S15e4a5daa0b8,198.715,403.151,595,64,9.297,6.9838,16878,True,False,not_built
562,564,el9a6925a7eb12,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CC1CC(CC(=O)C#N)C1,0.7,Na,Beti,Sb803f99d9dd9,137.182,403.151,556,64,8.688,6.1585,13084,True,False,not_built
563,565,el1e431be3266f,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCC(C(=O)OC)S(=O)(=O)CC,1.5,Na,Beti,S00ae5d24d88e,194.252,403.151,142,64,2.219,4.7768,5100,True,False,not_built
564,566,el3c6cd7193996,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,COC(=O)OCCCSSC,0.79,Na,Beti,S2fe9daef37e6,196.293,403.151,335,64,5.234,5.9151,9113,True,False,not_built
565,567,el95e2a7e08cf1,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCCC(F)C(=O)CC,1.5,Na,Beti,Sb67b2c0ecdaf,132.178,403.151,208,64,3.25,4.7768,5984,True,False,not_built
566,568,el2c4428d02d46,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CC(=O)CC(C)CCOC(C)=O,0.61,Na,Beti,S306bd578470e,172.224,403.151,521,64,8.141,6.4476,15996,True,False,not_built
567,569,el1a0d0d219e46,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CN(C)C1=COC(C#N)=CO1,1.1,Na,Beti,S773fac990d31,152.153,403.151,283,64,4.422,5.2971,6785,True,False,not_built
568,570,el789ef47a27fa,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCOC(=O)OCCCS(C)=O,0.88,Na,Beti,S67d9707a7b0d,194.252,403.151,296,64,4.625,5.7062,9104,True,False,not_built
569,571,elf919c179a1aa,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCCC1(C)CC(=O)C12CCCC2C,0.88,Na,Beti,Sa6089f35064a,194.318,403.151,296,64,4.625,5.7062,12064,True,False,not_built
570,572,el46f4202d6000,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,COC(=O)C(C)CS(C)(=O)=O,0.61,Na,Beti,S0daec2fd1c9a,180.225,403.151,498,64,7.781,6.4476,12862,True,False,not_built
571,573,eldeb1a2693a40,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,COC1=CSC=CC1,0.57,Na,Beti,S7646c4e68019,128.196,403.151,757,64,11.828,6.595,13520,True,False,not_built
572,574,el5797c72c2f29,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCCCC(C)(CC)CCC(C)=O,0.92,Na,Beti,S7a6b389b9d55,184.323,403.151,295,64,4.609,5.6222,12323,True,False,not_built
573,575,elde94bee11e52,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CC1(C(=O)Cl)CCCC1CCl,0.39,Na,Beti,S83a035dfd4b7,195.089,403.151,763,64,11.922,7.4843,18957,True,False,not_built
574,576,el337c0db2c1f7,[Na+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCC(CC)(OC(C)=O)C(C)(C)C,0.7,Na,Beti,S1c0509a5bc15,186.295,403.151,409,64,6.391,6.1585,15723,True,False,not_built
575,577,el53e9821dad86,[Na+].[B-](F)(F)(F)F,CC(C)C(=O)C(=O)C(C)(C)CC#N,0.52,Na,BF4,S39eca86e5cae,181.235,109.794,656,64,10.25,6.7999,18752,True,False,not_built
576,578,el759c4e2d2b63,[Na+].[B-](F)(F)(F)F,CC1CC(C)(C)C(=O)CC1C(C)(C)C,1.19,Na,BF4,Sa28fab30c970,196.334,109.794,253,64,3.953,5.1601,9998,True,False,not_built
577,579,elac2cf27c569f,[Na+].[B-](F)(F)(F)F,CCCC1C2CCC(C)C(C)C12OC,1.32,Na,BF4,Sd7bdaf9f3368,196.334,109.794,226,64,3.531,4.9848,8972,True,False,not_built
578,580,el4718a9b9a0a5,[Na+].[B-](F)(F)(F)F,CCC(Cl)C(=O)C(C)=O,0.92,Na,BF4,Sa32c8c1fefe2,148.589,109.794,440,64,6.875,5.6222,8304,True,False,not_built
579,581,ele028db45df0a,[Na+].[B-](F)(F)(F)F,CCCCCS(=O)(=O)CC,0.88,Na,BF4,S6eabb7980054,164.27,109.794,418,64,6.531,5.7062,11252,True,False,not_built
580,582,el97abb02af78c,[Na+].[B-](F)(F)(F)F,COC1CCCC(C2CCC3CC32)C1,0.97,Na,BF4,Sd269ffaefcd5,194.318,109.794,318,64,4.969,5.5239,11832,True,False,not_built
581,583,el768877c674b5,[Na+].[B-](F)(F)(F)F,CCCCC(C)OC(=O)OCC,1.5,Na,BF4,Sf0923465db12,174.24,109.794,221,64,3.453,4.7768,7014,True,False,not_built
582,584,el654ad2ba842a,[Na+].[B-](F)(F)(F)F,CC1C(=O)C(C#N)CC2CCCC21,0.92,Na,BF4,S6eddb517b5ea,177.247,109.794,369,64,5.766,5.6222,10716,True,False,not_built
583,585,el6277edb70118,[Na+].[B-](F)(F)(F)F,CCCC(F)C(=O)CC,1.01,Na,BF4,Sb67b2c0ecdaf,132.178,109.794,448,64,7.0,5.45,10240,True,False,not_built
584,586,el07d2df643146,[Na+].[B-](F)(F)(F)F,CC1CCCC(C)S(=O)(=O)CC1,1.32,Na,BF4,S468a1305e7ef,190.308,109.794,233,64,3.641,4.9848,7374,True,False,not_built
585,587,eld965b5c0d8e2,[Na+].[B-](F)(F)(F)F,CC1CCC12CC2C(=O)OC1(C)CC1,1.28,Na,BF4,S1f168c1db747,194.274,109.794,236,64,3.688,5.0362,7936,True,False,not_built
586,588,el6388dd1b80db,[Na+].[B-](F)(F)(F)F,CCCCC(C(C)=O)C(Cl)Cl,0.97,Na,BF4,Sb4b28df0322c,197.105,109.794,314,64,4.906,5.5239,8234,True,False,not_built
587,589,el8cbeeab1b7c3,[Na+].[B-](F)(F)(F)F,CCCC(C(C)C)C(C)C(=O)OC,0.34,Na,BF4,S154d08ee4719,186.295,109.794,988,64,15.438,7.8345,34964,True,False,not_built
588,590,el05fcc4d452c4,[Na+].[B-](F)(F)(F)F,CC1COCCCC1(C)C,1.28,Na,BF4,S76cb98704df3,142.242,109.794,322,64,5.031,5.0362,9400,True,False,not_built
589,591,el6ccfedf72812,[Na+].[B-](F)(F)(F)F,CCC(=O)C(C)C(CC)SC#N,0.79,Na,BF4,Sca8850f40247,185.292,109.794,415,64,6.484,5.9151,11589,True,False,not_built
590,592,el076054ed45d4,[Na+].[B-](F)(F)(F)F,CC(=O)CCCC1CCC(=O)C1C,0.97,Na,BF4,Sd71247ea9c37,182.263,109.794,339,64,5.297,5.5239,10893,True,False,not_built
591,593,el9480cca9101d,[Na+].[B-](F)(F)(F)F,CC(CF)C1(CF)CCOC1,0.83,Na,BF4,Se980182157d3,164.195,109.794,444,64,6.938,5.8185,11484,True,False,not_built
592,594,el5fee4591c413,[Na+].[B-](F)(F)(F)F,CCCC(CC)OOC(=O)Cl,1.37,Na,BF4,Sd31dbf095844,180.631,109.794,236,64,3.688,4.9234,6048,True,False,not_built
593,595,el9b4d36963b52,[Na+].[B-](F)(F)(F)F,CC1CCC2(CCC(=O)O2)C1(C)C,0.57,Na,BF4,Sd88a8f4d1933,182.263,109.794,593,64,9.266,6.595,18767,True,False,not_built
594,596,el17e4301edcd3,[Na+].[B-](F)(F)(F)F,COC(=O)OC(CC(C)C)N(C)C,0.92,Na,BF4,S3aadd3bf5860,189.255,109.794,346,64,5.406,5.6222,11456,True,False,not_built
595,597,el2b7258e968ef,[Na+].[B-](F)(F)(F)F,CN(C)C1=COC(C#N)=CO1,0.39,Na,BF4,S773fac990d31,152.153,109.794,1051,64,16.422,7.4843,20353,True,False,not_built
596,598,elcbe2cea9ab18,[Na+].[B-](F)(F)(F)F,CCCCCC(F)C(=O)CN(C)C,1.37,Na,BF4,S215c3dee5440,189.274,109.794,225,64,3.516,4.9234,7809,True,False,not_built
597,599,eldee62e4c6d85,[Na+].[B-](F)(F)(F)F,CCCC(C)N(CC)CC(=O)CC,0.48,Na,BF4,Sda541a8e3cb1,185.311,109.794,697,64,10.891,6.9838,25476,True,False,not_built
598,600,ela3a932c00fe8,[Na+].[B-](F)(F)(F)F,CC(=O)CC1C(C)C2CCC1(C#N)C2,1.23,Na,BF4,S9c808b11287f,191.274,109.794,250,64,3.906,5.1035,8134,True,False,not_built
599,601,el330e5c069010,[Na+].[B-](F)(F)(F)F,CCCC(CCC(F)F)C(=O)OC,0.79,Na,BF4,S3edf6137d9c9,194.221,109.794,396,64,6.188,5.9151,11868,True,False,not_built
600,602,el67a259ecf939,[Na+].F[P-](F)(F)(F)(F)F,COC(=O)CC1CCCCCC(C)C1,1.14,Na,PF6,Se3c12237517c,198.306,167.952,251,64,3.922,5.2344,9548,True,False,not_built
601,603,el96da7fe80bac,[Na+].F[P-](F)(F)(F)(F)F,CC(C)(C)CC1CCS1(=O)=O,1.01,Na,PF6,S31bb49561b07,176.281,167.952,324,64,5.062,5.45,9260,True,False,not_built
602,604,elb79472763ff9,[Na+].F[P-](F)(F)(F)(F)F,CCOC(C)OC(=O)OC,0.52,Na,PF6,Sa65afd9a774c,148.158,167.952,788,64,12.312,6.7999,17848,True,False,not_built
603,605,elb086cf4b99e9,[Na+].F[P-](F)(F)(F)(F)F,COC1=CSC=CC1,0.43,Na,PF6,S7646c4e68019,128.196,167.952,1112,64,17.375,7.2446,18304,True,False,not_built
604,606,el17452f62aa19,[Na+].F[P-](F)(F)(F)(F)F,CCC(=O)C(CCC(C)C)OC,0.66,Na,PF6,S66cc5bdb407d,172.268,167.952,526,64,8.219,6.2804,17344,True,False,not_built
